Katera anatomska struktura omogoča nenadno premikanje oči proti stimulusu v perifernem vidnem polju?|<ul class="toggle" id="0c8bf2e1-e5ef-4c89-bca5-5088aeb8ab8a"><li><details open=""><summary>Po katerih ganglijskih celicah pride informacija do colliculi superiores in zakaj?</summary><ul class="bulleted-list" id="21a3c0e1-7bea-461b-83e6-09f54168a7ed"><li>Magnocelularnih (M), ker je pomembno samo to, da nekaj leti. Resolucija ni relevantna.</li></ul></details></li></ul>
Kako se colliculi superiores sestavljeni, da omogočajo to funkcijo?|
Po katerih ganglijskih celicah pride informacija do colliculi superiores in zakaj?|
Kaj je fuzija in kako se zagotavlja?|<ul class="bulleted-list" id="61c5ca49-6c63-4acf-843a-6919e95ca922"><li>Če se to ne zgodi, pride do relay-a različnih informacij v genikulatnem jedru in posledično na korteksu. Če pride do različnih signalov v korteksu, se to zazna kot interferenčni vzorec, ki bi se sicer moral izničiti, če bi bili očesi res enako fokusirani. Zatem se pošlje signal v okulomotorni aparat (možgansko deblo), kar popravi <strong>strabismus</strong>.</li></ul><ul class="toggle" id="9964c575-85fb-48cd-9811-853fcf64b227"><li><details open=""><summary>Kako domače pravimo strabizmusu?</summary></details></li></ul><ul class="toggle" id="d3357aaa-fba6-49f9-b94b-a4e05dd046f6"><li><details open=""><summary>Katere vrste strabizmusa so možne?</summary><ul class="bulleted-list" id="def17f99-1702-40ec-9701-12cb9dd96040"><li>Horizontalni</li></ul><ul class="bulleted-list" id="c86845fc-136d-4144-8c91-5c8fd958a045"><li>Vertikalni</li></ul><ul class="bulleted-list" id="29b44f04-d4b4-4181-a0ac-7750350c427d"><li>Torzijski</li></ul></details></li></ul>
Kako domače pravimo strabizmusu?|
Katere vrste strabizmusa so možne?|<ul class="bulleted-list" id="c86845fc-136d-4144-8c91-5c8fd958a045"><li>Vertikalni</li></ul><ul class="bulleted-list" id="29b44f04-d4b4-4181-a0ac-7750350c427d"><li>Torzijski</li></ul>
Kdaj je fuzija oči večja?|<ul class="toggle" id="b53c661a-82dc-4a97-b304-9122c21827de"><li><details open=""><summary>Do katere razdalje lahko natančno ocenjujemo, kako daleč smo oddaljeni?</summary></details></li></ul><ul class="toggle" id="d4603368-3283-4ae9-b6df-2c0d99ce8d2f"><li><details open=""><summary>Kako imenujemo sposobnost ocenjevanja globine?</summary><ul class="bulleted-list" id="f4b7100a-f453-46bf-ba98-2fe8a9c9cbe9"><li>Stereopsija.</li></ul></details></li></ul>
Kaj je prednost tega, da se fuzija manjša z manjšo oddaljenostjo od predmeta?|
Do katere razdalje lahko natančno ocenjujemo, kako daleč smo oddaljeni?|
Kako imenujemo sposobnost ocenjevanja globine?|
Kako poteka nadzor akomodacije?|<ul class="bulleted-list" id="991759c2-9bea-4701-bb3c-29e20530f326"><li>Simpatik → dilatator pupile</li></ul><ul class="bulleted-list" id="ec9174d7-ea2d-4a18-bb2a-3a61fbeaace4"><li>Neostra slika na mrežnici → sprememba kontrakcije m. ciliaris → sprememba lomne moči leče → ostra slika</li></ul>
Kakšna je vloga vidne skorje?|<ol class="numbered-list" id="b5cf8007-3bb0-4a9d-ba33-4c40ba088d9f" start="2"><li>Popravlja odstopanje zaradi različne dolžine do fovee kot ostale retine.</li></ol><ol class="numbered-list" id="d109ac2b-cd9d-4931-a5f0-988dce177a5c" start="3"><li>Stalno popravlja konstantno spreminjanje akomodacijske moči.</li></ol><ul class="toggle" id="f6830ff4-e57b-4641-89b7-e1d7eadc7191"><li><details open=""><summary>Zakaj se pojavlja kromatična aberacija?</summary><ul class="bulleted-list" id="610d6a8b-eec0-44ad-a7c5-f9e32017526a"><li>Ker se barve nižje valovne dolžine bolj lomijo od tistih z večjo valovno dolžino.</li></ul><figure id="041be3c4-1a97-4f56-aaac-213e921bb23a"><a class="bookmark source" href="https://www.quora.com/Why-does-the-shorter-wavelength-bend-more-than-the-longer-wavelength-when-a-ray-of-white-light-passes-through-a-prism"><div class="bookmark-info"><div class="bookmark-text"><div class="bookmark-title">Why does the shorter wavelength bend more than the longer wavelength when a ray of white light passes through a prism?</div><div class="bookmark-description">Answer (1 of 7): Surprised that not a single answer makes a mention of Cauchy's Dispersion formula. It gives a relation between the refractive index and wavelength of light used for a given material. In the most general form, Cauchy's formula is written as: n=A+\dfrac{B}{{\lambda}^{2}}+\dfrac{C...</div></div><div class="bookmark-href"><img class="icon bookmark-icon" src="https://qsf.fs.quoracdn.net/-3-images.favicon.ico-26-ae77b637b1e7ed2c.ico"/>https://www.quora.com/Why-does-the-shorter-wavelength-bend-more-than-the-longer-wavelength-when-a-ray-of-white-light-passes-through-a-prism</div></div><img class="bookmark-image" src="https://qsf.fs.quoracdn.net/-3-images.Illustration_fb_share_default_1280x720.png-26-ecdd0cfdf9b7deac.png"/></a></figure></details></li></ul>
Zakaj se pojavlja kromatična aberacija?|<figure id="041be3c4-1a97-4f56-aaac-213e921bb23a"><a class="bookmark source" href="https://www.quora.com/Why-does-the-shorter-wavelength-bend-more-than-the-longer-wavelength-when-a-ray-of-white-light-passes-through-a-prism"><div class="bookmark-info"><div class="bookmark-text"><div class="bookmark-title">Why does the shorter wavelength bend more than the longer wavelength when a ray of white light passes through a prism?</div><div class="bookmark-description">Answer (1 of 7): Surprised that not a single answer makes a mention of Cauchy's Dispersion formula. It gives a relation between the refractive index and wavelength of light used for a given material. In the most general form, Cauchy's formula is written as: n=A+\dfrac{B}{{\lambda}^{2}}+\dfrac{C...</div></div><div class="bookmark-href"><img class="icon bookmark-icon" src="https://qsf.fs.quoracdn.net/-3-images.favicon.ico-26-ae77b637b1e7ed2c.ico"/>https://www.quora.com/Why-does-the-shorter-wavelength-bend-more-than-the-longer-wavelength-when-a-ray-of-white-light-passes-through-a-prism</div></div><img class="bookmark-image" src="https://qsf.fs.quoracdn.net/-3-images.Illustration_fb_share_default_1280x720.png-26-ecdd0cfdf9b7deac.png"/></a></figure>
Kaj je mioza?|
Kako se vidni aparat prilagodi na gledanje bližnjih predmetov?|<ol class="numbered-list" id="535091f9-13cd-4a97-8815-140018fc7d83" start="2"><li>Mioza</li></ol><ol class="numbered-list" id="2ef379ac-291a-41d8-96c3-335853752a7c" start="3"><li>Akomodacije lomne moči leče → kontrakcija m. ciliaris.</li></ol>
Na katero okence pritisne stapes?|
Kje se nahaja polž?|
Kaj je razlika med zračnim in kostnim prevajanjem?|
Kolikrat se poveča sila delovanja stapesa na ovalno okence glede na silo, ki jo občuti ročaj kladivca na bobniču?|
Kolikšen je skupni faktor amplifikacije signala zvoka in zakaj?|<ul class="bulleted-list" id="47f7ae8e-42be-4e98-8914-6f23a6b0fe1d"><li>Zato ker je površina ovalnega okenca veliko manjša od bobniča (17x manjša → 17 x večja sila)</li></ul><ul class="bulleted-list" id="644b21a1-83e0-4cef-b235-d16f115997d6"><li>Če to povežemo skupaj z faktorjem 1,3 dobimo 22x večjo amplitudo</li></ul><ul class="bulleted-list" id="16262a61-4d9c-4fa4-adb7-73c879977337"><li>17 * 1,3 = <strong>22,1</strong></li></ul>
Zakaj je dobro, da se sila poveča?|
Kaj je mehanična impedanca?|<ul class="bulleted-list" id="97981784-4dc8-42fb-b836-5dd422f992f7"><li>Vodni medij v notranjem ušesu ima zelo veliko impedanco, medtem ko ima zrak nižjo.</li></ul>
Kako bi se spremenil zvok, če bi odstranili slušne koščice?|
Koliko odstotno je uspešno ujemanje impedanc na območju govora?|
Kdaj se zmanjša občutljivost na zvok?|<ul class="toggle" id="b68a39ff-0675-40cb-8e22-949a89209c87"><li><details open=""><summary>Kaj se zgodi?</summary><ul class="bulleted-list" id="23b3f724-d8a9-4527-98b5-2eb8650d5d21"><li>Zakasnitev je 40 - 80 ms.</li></ul><ul class="bulleted-list" id="92aafe83-7e9c-48b5-9c39-e75ed1a16d02"><li>Kontrakcija m. stapedius in m. tensor tympani → malleus se pomakne navznoter, stapes navzven → 🔼 rigidnost sistema → 🔽 občutljivost na nizke frekvence (&lt;1000 Hz) za 30 - 40 dB</li></ul></details></li></ul><ul class="toggle" id="fb705d75-c6b1-4e26-9268-2c2147f877df"><li><details open=""><summary>Kako imenujemo ta refleks?</summary><ul class="bulleted-list" id="8f019900-1e61-496c-ac25-381987e05a30"><li>Atenuacijski refleks.</li></ul></details></li></ul><ul class="toggle" id="2cff0f54-9a0a-4054-9d27-20db4e651d99"><li><details open=""><summary>Zakaj se to zgodi?</summary><ul class="bulleted-list" id="87675dae-faed-4cbb-b387-c89b482ca12e"><li>Zaščita polža.</li></ul><ul class="bulleted-list" id="c638481d-cd49-4e62-adb2-27933fb43373"><li>Maskiranje nizkofrekvenčnih zvokov v glasnem okolju</li></ul><ul class="bulleted-list" id="6bf34d32-cd27-4a93-a172-e26648823eaa"><li>Zmanjšanje zaznave lastnega govora.</li></ul></details></li></ul>
Kaj se zgodi?|<ul class="bulleted-list" id="92aafe83-7e9c-48b5-9c39-e75ed1a16d02"><li>Kontrakcija m. stapedius in m. tensor tympani → malleus se pomakne navznoter, stapes navzven → 🔼 rigidnost sistema → 🔽 občutljivost na nizke frekvence (&lt;1000 Hz) za 30 - 40 dB</li></ul>
Kako imenujemo ta refleks?|
Zakaj se to zgodi?|<ul class="bulleted-list" id="c638481d-cd49-4e62-adb2-27933fb43373"><li>Maskiranje nizkofrekvenčnih zvokov v glasnem okolju</li></ul><ul class="bulleted-list" id="6bf34d32-cd27-4a93-a172-e26648823eaa"><li>Zmanjšanje zaznave lastnega govora.</li></ul>
Zakaj kostno prevajanje ne more zadoščati za normalno prepoznavo sluha?|
Iz katerih cevi je sestavljen zviti del polža?|<ul class="bulleted-list" id="aba08618-45ca-4e5e-9f8a-49998cf9dd55"><li>Scala media</li></ul><ul class="bulleted-list" id="cb15150d-cc83-4de4-956b-50d25dbd450f"><li>Scala tympani</li></ul>
Kaj razmejuje Reissnerjeva membrana?|
Kaj razmejuje bazilarna membrana?|
Kaj je dejansko funkcija Reissnerjeve membrane?|<ul class="bulleted-list" id="6fa189f5-4b6a-4b1b-b3c0-0e78fcaa5a57"><li>Glavna funkcija je, da ločuje perilimfo od endolimfe.</li></ul>
Kako je zatesnjeno ovalno okence?|
Zakaj morata biti skala media in skala vestibuli eksplicitno ločeni?|
Kam je vpeta bazilarna membrana?|
Zakaj so vlakna vpeta v bazilarno membrano različnih dolžin?|<ul class="toggle" id="a29ef978-2ad3-4663-9fd1-c886db280b41"><li><details open=""><summary>Kakšna vlakna prepoznavajo najvišje in najnižje frekvence?</summary><ul class="bulleted-list" id="697b4299-2836-4073-8fec-009969da3f86"><li>Dolga vlakna - najnižje frekvence</li></ul></details></li></ul><ul class="toggle" id="2c166005-d850-414c-9018-4abc5a64dce9"><li><details open=""><summary>Med kakšnimi dolžinami variirajo vlakna?</summary><ul class="bulleted-list" id="4e3abff1-48e7-41b0-8753-53c061e57df8"><li>Na začetku: 0.04 mm</li></ul><ul class="bulleted-list" id="6d6bc643-8be5-4e5c-ac4a-ce6493634af8"><li>Na koncu: 0.5 mm</li></ul></details></li></ul><ul class="toggle" id="56171b11-dad8-4df8-8f90-38682da8cdc0"><li><details open=""><summary>Za kolikšen faktor se zmanjša premer vlaken proti vrhu polža?</summary><ul class="bulleted-list" id="a5f7f19d-420b-42c1-a761-9d08b7e7d92c"><li>Za faktor 100 → proti vrhu so vlakna najmanjšega premera.</li></ul></details></li></ul>
Kakšna vlakna prepoznavajo najvišje in najnižje frekvence?|
Med kakšnimi dolžinami variirajo vlakna?|<ul class="bulleted-list" id="6d6bc643-8be5-4e5c-ac4a-ce6493634af8"><li>Na koncu: 0.5 mm</li></ul>
Za kolikšen faktor se zmanjša premer vlaken proti vrhu polža?|
Kaj je helikotrema?|
Kako se prenaša zvočno valovanje?|<ul class="bulleted-list" id="b55edece-6c38-4599-89ee-203a753a217e"><li>Ko pride val do dolžine, pri kateri resonira, takrat pride do tako lahkega gibanja bazilarnih vlaken, da pride do močne stimulacije Cortijevega organa, val pa zelo hitro izgubi energijo in ne potuje več naprej.</li></ul>
Zakaj je prevajanje valov hitrejše pri bazi polža in počasnejše proti helikotremi?|
Kaj je obris valovanja?|<ul class="bulleted-list" id="e72c129c-ed1b-4306-9ae7-c997ff303bb2"><li>Primer je sivo območje na sliki.</li></ul><ul class="toggle" id="f469e2b2-6c05-4d53-956d-7f49912ccbed"><li><details open=""><summary>Zakaj je take oblike?</summary><ul class="bulleted-list" id="22a29e0a-b94b-45a3-9af7-252769b4d4fd"><li>Ker se stapes ne samo pomakne navznoter, temveč tudi potem premakne nazaj ven in spet noter in tako niha do izgube energije.</li></ul></details></li></ul><figure class="image" id="25e94383-f795-4ba0-a368-73f12999ca37"><a href="Sluh%20327ece74532a4ac3bf48840c8089996d/Untitled.png"><img src="Sluh%20327ece74532a4ac3bf48840c8089996d/Untitled.png" style="width:361px"/></a></figure>
Zakaj je take oblike?|
Katere vrste dlačnic kontrolirajo občutljivost drugih?|<ul class="toggle" id="d1c23954-f943-4264-93dd-9a15f4c39735"><li><details open=""><summary>Katerih je več?</summary><ul class="bulleted-list" id="3b573876-cdae-40cd-a26a-d87c83ac7599"><li>Zunanjih</li></ul><figure class="image" id="7857cd36-846b-4a65-85b7-8b3bff58350d"><a href="Sluh%20327ece74532a4ac3bf48840c8089996d/Untitled%201.png"><img src="Sluh%20327ece74532a4ac3bf48840c8089996d/Untitled%201.png" style="width:361px"/></a></figure></details></li></ul>
Katerih je več?|<figure class="image" id="7857cd36-846b-4a65-85b7-8b3bff58350d"><a href="Sluh%20327ece74532a4ac3bf48840c8089996d/Untitled%201.png"><img src="Sluh%20327ece74532a4ac3bf48840c8089996d/Untitled%201.png" style="width:361px"/></a></figure>
Katere izmed dlačnic sinapsirajo z nevroni kohlearnega živca in zaznavajo zvok?|
Kje se nahaja spiralni ganglij?|
Koliko aksonov tvori kohlearni živec?|
Kako premikanje stereocilij vpliva na zaznavo zvoka?|<ul class="bulleted-list" id="5c4832ca-d70c-4096-bc09-5b75c4261a83"><li>Gibanje migetalk v eno smer povzroča depolarizacijo, gibanje v drugo pa hiperpolarizacijo.</li></ul>
Kam so vpete dlačnice?|<figure class="image" id="46f383fe-7af4-4c01-992b-362f77929ff4"><a href="Sluh%20327ece74532a4ac3bf48840c8089996d/Untitled%202.png"><img src="Sluh%20327ece74532a4ac3bf48840c8089996d/Untitled%202.png" style="width:355px"/></a></figure>
Kam vstopijo nevroni CN VIII?|
Kako izgledajo stereocilije posamezne dlačnice?|<figure class="image" id="05b03b03-7e39-4fa1-8794-b52432b880d7"><a href="Sluh%20327ece74532a4ac3bf48840c8089996d/Untitled%203.png"><img src="Sluh%20327ece74532a4ac3bf48840c8089996d/Untitled%203.png" style="width:172px"/></a></figure>
Kakšen je mehanizem depolarizacije dlačnic?|<ul class="bulleted-list" id="5e4528ba-22fb-4864-be6b-07657bee3b3c"><li><em>Upogib v drugo smer povzroči hiperpolarizacijo</em></li></ul>
Čemu je podobna sestava perilimfe?|
Kako nastane endolimfa in kaj napolnjuje?|<ul class="bulleted-list" id="f48bf0d4-3d6f-497d-bec8-19225f10790c"><li>Sekrecira jo stria vascularis.</li></ul><ul class="toggle" id="a6462256-b40a-4a41-ac04-02259dbb2493"><li><details open=""><summary>Kakšna je ionska sestava endolimfe?</summary><ul class="bulleted-list" id="e6f9c26d-4081-432a-9825-06b51883ba65"><li>🔼 kalija kot ECT</li></ul><ul class="bulleted-list" id="19b2f628-61eb-482d-bc5e-d481876f27ed"><li>🔽 natrija kot ECT</li></ul><ul class="bulleted-list" id="f73b15c6-6a9b-48ed-8bd9-875a8752baf8"><li>Zelo podobna je ICT.</li></ul><figure class="image" id="177bdc73-0a9e-454a-87f7-374ad2a07530"><a href="Sluh%20327ece74532a4ac3bf48840c8089996d/Untitled%204.png"><img src="Sluh%20327ece74532a4ac3bf48840c8089996d/Untitled%204.png" style="width:406px"/></a></figure></details></li></ul>
Kakšna je ionska sestava endolimfe?|<ul class="bulleted-list" id="19b2f628-61eb-482d-bc5e-d481876f27ed"><li>🔽 natrija kot ECT</li></ul><ul class="bulleted-list" id="f73b15c6-6a9b-48ed-8bd9-875a8752baf8"><li>Zelo podobna je ICT.</li></ul><figure class="image" id="177bdc73-0a9e-454a-87f7-374ad2a07530"><a href="Sluh%20327ece74532a4ac3bf48840c8089996d/Untitled%204.png"><img src="Sluh%20327ece74532a4ac3bf48840c8089996d/Untitled%204.png" style="width:406px"/></a></figure>
Kakšen je potencial med perilimfo in endolimfo?|<ul class="bulleted-list" id="9e1d07f2-5cd9-4534-ae0a-bf3dfa475387"><li>Skala media je pozitivno nabita.</li></ul><ul class="bulleted-list" id="a0bf1942-dccb-4f04-b906-8d9c6855fc97"><li>= <strong>endokohlearni potencial</strong></li></ul>
Kolikšen je MMP dlačnic glede na endolimfo in koliko glede na perilimfo?|<ul class="bulleted-list" id="6bdb00f4-cefb-4a12-8545-f19d02834018"><li>Glede na perilimfo: -70 mV</li></ul>
Zakaj je tako velika potencialna razlika med endolimfo in ICT dlačnic pomembna?|
Kolikšna je minimalna frekvenca, ki se lahko registrira z nihanjem bazilarne membrane pri helikotremi?|<ul class="toggle" id="73e3bca5-3e24-43e0-b571-80555cd09068"><li><details open=""><summary>Kako se pa zaznajo nižje frekvence?</summary><ul class="bulleted-list" id="b0b9f16e-820d-4822-909c-92ef52a822fd"><li>S frekvencami živčnih impulzov, ki so enaki frekvenci zvoka.</li></ul></details></li></ul>
Kako se pa zaznajo nižje frekvence?|
Kateri trije mehanizmi so ključni za dojemanje glasnega zvoka?|<ol class="numbered-list" id="35049b49-768c-424e-b1b3-75fa7807cd76" start="2"><li>Večja amplituda stimulira tudi več okoliških dlačnic, ker večji del bazilarne membrane niha → prostorska sumacija</li></ol><ol class="numbered-list" id="3522b98a-fcba-480a-a38e-bc2ce5f1f027" start="3"><li>Pri večjih jakostih se stimulirajo tudi zunanje dlačnice.</li></ol>
S katero enoto opisujemo spremembo zvoka?|
Kolikšno ojačanje zvoka predstavlja 1 decibel in zakaj?|
Pri katerih frekvencah je prag slišnosti najnižji?|
Kaj so nevroni prvega reda?|
Kje se nahaja primarna akustična skorja?|
Kje poteka preklop na drugi nevron?|
Kaj je posebnost dorzalne in intermediarne akustične striae?|
Iz katerega ušesa pride večina informacij do primarne akustične skorje?|
Katere so kolaterale slušne poti?|<ul class="bulleted-list" id="080ef31a-0e4e-4c87-8299-7be9d4dd22e0"><li>Vermis malih možganov → ravnotežje</li></ul>
Kaj je prednost tega, da akustična proga aktivira tudi retikularno formacijo?|
Pri katerih frekvencah je popolna sinhronizacija frekvence zvoka in frekvence proženja AP?|
Kakšna je korelacija med frekvenco zvoka in frekvenco proženja AP na območju med 2000 in 4000 Hz?|
Kje se nahaja primarni in asociacijski slušni korteks?|<figure class="image" id="bbe0bfec-889e-4314-84b7-7554f86d4327"><a href="Sluh%20327ece74532a4ac3bf48840c8089996d/Untitled%205.png"><img src="Sluh%20327ece74532a4ac3bf48840c8089996d/Untitled%205.png" style="width:262px"/></a></figure><figure class="image" id="b2b09254-498f-4e96-b1ce-d6116f3a865f"><a href="Sluh%20327ece74532a4ac3bf48840c8089996d/Untitled%206.png"><img src="Sluh%20327ece74532a4ac3bf48840c8089996d/Untitled%206.png" style="width:337px"/></a></figure>
Kako se aktivira sekundarna akustična skorja?|
Kam na primarno akustično skorjo so procesirajo zvoki nizkih frekvenc in kam visokih?|<ul class="bulleted-list" id="0289738b-69b7-4909-ab7e-92d0081e5b17"><li>🔼 visoke frekvence → posteriorno</li></ul>
Kaj so tonotopične mape in zakaj jih imamo več?|<ul class="bulleted-list" id="69d4478c-9c13-4d76-ba5a-41ae61276ddc"><li>Imamo jih 6, zato ker vsaka mapa predstavlja drugo lastnost zvoka</li></ul>
Zakaj je frekvenčni razpon na katerega se nevron v primarni slušni skorji odziva bistveno manjši?|<ul class="toggle" id="b291c401-b0fe-4c0e-9ca5-a87c35e20e3f"><li><details open=""><summary>Kako pa je z odzivnostjo v nižjih slušnih centrih?</summary><ul class="bulleted-list" id="a82514e3-21f8-4ba9-9537-77a418d6ce04"><li>Manj lateralne inhibicije.</li></ul></details></li></ul>
Kako pa je z odzivnostjo v nižjih slušnih centrih?|
Zakaj lahko pride do hitre asociacije zvoka s somatosenzorno zaznavo?|<ul class="toggle" id="863a8efd-070e-450e-8ac0-433f6020ba86"><li><details open=""><summary>Kje se nahaja somatosenzorična area II?</summary><p class="" id="e483ff61-6ee2-46b5-98b6-4ce4852f0453">
</p><figure class="image" id="7d896eb0-a1ea-4bb9-8bfe-26beb0efd559"><a href="Sluh%20327ece74532a4ac3bf48840c8089996d/Untitled%207.png"><img src="Sluh%20327ece74532a4ac3bf48840c8089996d/Untitled%207.png" style="width:407px"/></a></figure></details></li></ul>
Kje se nahaja somatosenzorična area II?|<figure class="image" id="7d896eb0-a1ea-4bb9-8bfe-26beb0efd559"><a href="Sluh%20327ece74532a4ac3bf48840c8089996d/Untitled%207.png"><img src="Sluh%20327ece74532a4ac3bf48840c8089996d/Untitled%207.png" style="width:407px"/></a></figure>
Kaj povzroči izpad primarne slušne skorje?|<ul class="bulleted-list" id="33d835e9-a096-476c-8c00-1c83012b11c6"><li>Ohrani se groba zaznava zvoka.</li></ul>
Kaj se zgodi, če pride do izpada Wernicke-jevega področja?|<ul class="bulleted-list" id="cc7ccd9f-eb84-40c5-8ba5-b5fdafae4396"><li>Zmožnost ponovitve besed</li></ul><ul class="bulleted-list" id="8a66a594-2435-4029-961d-da5412b51d4f"><li>Nezmožnost prepoznave pomena besed</li></ul>
Kaj se zgodi, če pride do izpada primarne slušne skorje samo na eni strani?|
Kako človek zazna lokacijo iz katere prihaja zvok?|<ol class="numbered-list" id="307b378e-96a9-4ee8-b5e9-e66ad8bcf55f" start="2"><li>Razlika v inteziteti zvoka med enim in drugim ušesom</li></ol><ul class="toggle" id="a645bf3d-8f47-42c6-94b9-d83b7f83b06e"><li><details open=""><summary>Zakaj je prvi mehanizem boljši pri nižjih frekvencah, drugi pa boljši pri višjih?</summary><ul class="bulleted-list" id="c0fa38e2-d0fe-4ce3-8bb5-05596a183fab"><li>Človek lažje zazna razliko v intenzivnosti pri višjih frekvencah, ker hitreje izgubljajo svojo energijo s prepotovano razdaljo, torej bo razlika v intezivnostima med ušesoma večja kot pri nižjih frekvencah.</li></ul><ul class="bulleted-list" id="9dbb25b0-861f-4ecf-85ef-07620c79756b"><li>Prvi mehanizem pa je bolj natančen pri nižjih frekvencah, ker je razlika med energijama zvoka manjša pri nizkih frekvencah in ker ni odvisna od drugih zvokov v naravi.</li></ul></details></li></ul><ul class="toggle" id="788044fd-472c-4fc3-8a85-3634389527ab"><li><details open=""><summary>Kako pa lahko človek zazna ali zvok prihaja pred ali za njim?</summary><ul class="bulleted-list" id="94619e67-735a-44c2-ba5f-d39cb3be8931"><li>Uhelj pomaga → spremeni frekvenčni spekter zvoka glede na smer.</li></ul></details></li></ul>
Zakaj je prvi mehanizem boljši pri nižjih frekvencah, drugi pa boljši pri višjih?|<ul class="bulleted-list" id="9dbb25b0-861f-4ecf-85ef-07620c79756b"><li>Prvi mehanizem pa je bolj natančen pri nižjih frekvencah, ker je razlika med energijama zvoka manjša pri nizkih frekvencah in ker ni odvisna od drugih zvokov v naravi.</li></ul>
Kako pa lahko človek zazna ali zvok prihaja pred ali za njim?|
Kako se prepoznava smeri izvora zvoka določa na ravni možganskega debla?|<ul class="bulleted-list" id="0ce19a5f-fda1-49a9-a5c2-ea4686c40953"><li>Nevroni v določenem področju se vzdražijo maksimalno le pri določeni časovni zakasnitvi → vzdraženje različnih delov korteksa</li></ul><figure class="image" id="f9c65073-cc66-499e-8fb8-b97f0286f2c8"><a href="Sluh%20327ece74532a4ac3bf48840c8089996d/Untitled%208.png"><img src="Sluh%20327ece74532a4ac3bf48840c8089996d/Untitled%208.png" style="width:434px"/></a></figure>
Kaj je funkcija eferentnega oživčenja dlačnic?|<ul class="bulleted-list" id="2bc433aa-55bb-4044-8596-aaf098d5b059"><li>Zanemarjanje zvokov ozadja.</li></ul>
Kaj lahko povroči naglušnost za visoke, nizke in vse frekvence?|<ul class="bulleted-list" id="d6b79fed-e4fd-4cef-9bf8-f202d729d96d"><li>Nizke: hrup</li></ul><ul class="bulleted-list" id="11eb63d0-c1cb-4f09-bf8a-387bb85d14e9"><li>Vse: nekateri antibiotiki</li></ul>
Kaj povzroči fibroza srednjega ušesa v povezavi s prevajanjem zvoka?|
S čim sta močno povezana čuta za okus in vonj?|
Kaj je ena glavnih razlik od ostalih čutil?|
Kaj je osnovna histološka struktura za zaznavo okusa?|
Kateri receptorji pomagajo k zaznavi okusa?|<ul class="bulleted-list" id="5051a6ec-1644-4926-adca-b288f8eb40bd"><li>Tekstura hrane - taktilni receptorji</li></ul><ul class="bulleted-list" id="4a3424b0-cad4-4043-8af0-8e549b1cf4bc"><li>Bolečina - TRP receptorji</li></ul>
Katerih je pet osnovnih okusov?|<ul class="toggle" id="2328e1fe-3816-4094-ae96-7af828c54fed"><li><details open=""><summary>Slano</summary></details></li></ul><ul class="toggle" id="aa501130-8ff0-443a-b015-60c2a3c09f1e"><li><details open=""><summary>Sladko</summary><ul class="bulleted-list" id="793e3a11-e4ac-432a-9f53-9d6182de3664"><li>Glikoli, aldehidi, alkoholi, ketoni, amidi, nekatere AK, peptidi, sulfidi</li></ul></details></li></ul><ul class="toggle" id="ce83e14d-7011-4a10-ab4d-77487a692f1c"><li><details open=""><summary>Grenko</summary><ul class="bulleted-list" id="11053d01-bfc7-4f02-8a38-feadb54ba012"><li>Organske snovi, ki vsebujejo dušik</li></ul><ul class="bulleted-list" id="a62efcde-90de-42c3-b683-9c2f81821df1"><li>Alkaloidi → kinin, kofein, strihnin, nikotin</li></ul></details></li></ul><ul class="toggle" id="b0a87d58-e7a3-4dd3-b361-b8b18e1af81a"><li><details open=""><summary>Umami</summary><ul class="bulleted-list" id="909b496d-8ed7-496e-903d-60cc3cececcd"><li>Glutamat v mesu in siru</li></ul></details></li></ul>
Zakaj pri visokih koncentracijah alkaloidov človek zavrne hrano?|
Koliko različnih kemoreceptorjev je znanih za prepoznavo okusa?|
Kaj nam pove relativni indeks substance, ki jo pojemo?|<ul class="bulleted-list" id="b18b2681-dcff-4925-978e-40cfecea5165"><li>🔼 indeks → močnejši okus → 🔽 prag zaznave</li></ul>
Kateri okusi imajo najvišje pragove zaznave?|<ul class="bulleted-list" id="28932ea4-d4f9-43fd-9b3e-15add1557121"><li>Oba nekje 0.01 M koncentracija</li></ul>
Kolikšen je prag zaznave za grenko (indeks)?|<ul class="bulleted-list" id="1723c928-9a64-4ec5-8d4c-317308eda0e2"><li>Zelo nizek prag, ker grenko povezujemo s strupi.</li></ul>
Kolikšen je prag zaznave za kislo?|
Koliko jih imamo?|
Kaj je razlika med brbončico in papillo?|
Kako so sestavljene brbončice?|<figure class="image" id="fdf76e3d-d86f-489e-9de8-72e4b2b7ba4b"><a href="Okus%20299d1e4ca7c74e9c8a541526fef7d970/Untitled.png"><img src="Okus%20299d1e4ca7c74e9c8a541526fef7d970/Untitled.png" style="width:458px"/></a></figure>
Katere strukture brbončič dopuščajo okušalno površino za zaznavo okusa?|<p class="" id="bc604fee-bf5c-453e-9a85-e2201b21d57e">
</p><figure class="image" id="ce69fd2f-e8a6-46b0-bf58-542a2d22d551"><a href="Okus%20299d1e4ca7c74e9c8a541526fef7d970/Untitled%201.png"><img src="Okus%20299d1e4ca7c74e9c8a541526fef7d970/Untitled%201.png" style="width:233px"/></a></figure>
